Car_ID,Brand,Model,Year,Fuel_Type,Transmission,Price,Mileage,Engine_CC,Seating_Capacity,Service_Cost
7131,Hyundai,Verna,2019,Diesel,Automatic,3050000,11.3,1800,4,19900
7132,Kia,Carnival,2021,Electric,Manual,2170000,11.2,2000,7,17400
7133,Tata Motors,Tiago,2020,Electric,Manual,2390000,26.8,1000,6,21500
7134,Kia,Sonet,2017,CNG,Manual,490000,23.3,1000,5,12000
7135,Tata Motors,Nexon,2015,CNG,Manual,2610000,26.3,1500,4,9600
7136,Maruti Suzuki,WagonR,2021,Petrol,Automatic,500000,11,2500,7,11100
7137,Honda,WR-V,2021,CNG,Manual,3340000,23.7,1200,7,15600
7138,Hyundai,i10,2018,Electric,Automatic,2920000,12.3,1800,4,21900
7139,Mahindra,XUV700,2023,Diesel,Manual,3050000,11.7,2500,6,8400
7140,Volkswagen,Polo,2023,CNG,Automatic,3210000,17.8,1800,6,21900
7141,Kia,Seltos,2018,Electric,Automatic,1620000,24.6,1800,7,19400
7142,Maruti Suzuki,WagonR,2016,Petrol,Automatic,2830000,26.5,2000,4,23700
7143,Renault,Duster,2016,CNG,Automatic,790000,23.4,1000,6,23300
7144,Renault,Lodgy,2019,CNG,Automatic,1720000,15.3,1800,4,9100
7145,Toyota,Camry,2023,Electric,Manual,2890000,23.7,800,7,9000
7146,Volkswagen,Taigun,2019,Diesel,Automatic,680000,21.5,800,4,13800
7147,Hyundai,Creta,2022,Electric,Automatic,2800000,28.3,2500,7,14500
7148,Volkswagen,Virtus,2024,Petrol,Manual,3500000,27.5,1500,6,12100
7149,Hyundai,i20,2022,Petrol,Manual,2700000,19,1200,4,6300
7150,Renault,Triber,2021,CNG,Manual,1000000,24.1,1200,6,15000
7151,Maruti Suzuki,Dzire,2020,CNG,Manual,990000,23.1,1200,6,9900
7152,Volkswagen,Virtus,2023,Diesel,Automatic,1490000,17,2000,6,8800
7153,Renault,Lodgy,2017,CNG,Automatic,3470000,28,1800,5,22200
7154,Volkswagen,Taigun,2020,CNG,Automatic,2120000,25.1,800,6,9100
7155,Hyundai,i10,2019,CNG,Manual,1350000,14.7,1000,6,16700
7156,Mahindra,XUV700,2017,CNG,Manual,2050000,19.9,2500,7,21000
7157,Toyota,Glanza,2017,CNG,Manual,2040000,11.6,1800,4,21700
7158,Volkswagen,Tiguan,2017,Petrol,Manual,810000,15,1200,4,12300
7159,Renault,Lodgy,2019,CNG,Automatic,2870000,14.6,800,5,9300
7160,Renault,Lodgy,2021,CNG,Manual,1320000,24.1,1200,5,8600
7161,Renault,Triber,2023,Diesel,Manual,2860000,23.4,2500,4,9300
7162,Kia,Carens,2016,Diesel,Automatic,1880000,14.7,800,6,22000
7163,Renault,Kiger,2023,Petrol,Automatic,830000,19.3,2000,6,9600
7164,Honda,Amaze,2017,Electric,Manual,3370000,12.9,800,4,24700
7165,Maruti Suzuki,WagonR,2017,CNG,Manual,2620000,10.2,1800,6,15100
7166,Maruti Suzuki,WagonR,2018,CNG,Automatic,2040000,29.6,1000,5,11900
7167,Skoda,Superb,2017,Electric,Manual,1470000,17.2,1200,6,20200
7168,Honda,Civic,2019,Diesel,Automatic,910000,15.9,1800,5,19200
7169,Renault,Kiger,2016,Diesel,Automatic,1830000,22.6,1500,7,9700
7170,Renault,Kiger,2018,Electric,Automatic,3320000,24.3,1000,7,24800
7171,Honda,Amaze,2024,CNG,Manual,680000,13.8,1200,6,7500
7172,Skoda,Rapid,2018,Diesel,Manual,2340000,15.1,2500,5,21700
7173,Renault,Kiger,2022,Petrol,Automatic,3370000,19.5,800,5,5400
7174,Maruti Suzuki,Ertiga,2016,CNG,Automatic,860000,22.1,800,4,17700
7175,Kia,Carens,2016,CNG,Manual,3060000,24.4,800,4,21100
7176,Tata Motors,Tiago,2023,CNG,Manual,1290000,20.3,2000,4,13000
7177,Skoda,Rapid,2024,CNG,Manual,1190000,29.8,2500,4,6200
7178,Toyota,Fortuner,2021,Electric,Manual,2530000,23.8,1500,5,22400
7179,Maruti Suzuki,WagonR,2019,Electric,Manual,1080000,19.3,1500,7,20500
7180,Mahindra,XUV700,2023,Electric,Manual,2080000,15.1,1200,4,8800
7181,Tata Motors,Punch,2018,Petrol,Automatic,2040000,13.6,1500,7,14000
7182,Mahindra,Thar,2020,CNG,Manual,1570000,13.2,1800,6,9100
7183,Renault,Duster,2018,Diesel,Automatic,1270000,23.2,1800,4,20100
7184,Honda,City,2017,Electric,Manual,2440000,18.4,800,4,16000
7185,Hyundai,Venue,2021,Diesel,Automatic,1280000,27.3,1800,4,10900
7186,Volkswagen,Tiguan,2017,CNG,Automatic,1460000,12.2,800,5,19200
7187,Renault,Duster,2021,Petrol,Manual,2780000,29.4,1200,6,17800
7188,Tata Motors,Nexon,2020,Petrol,Manual,680000,16,1800,7,21500
7189,Renault,Kiger,2020,Diesel,Automatic,1220000,16.2,800,5,16600
7190,Honda,Amaze,2019,Petrol,Manual,1390000,17.4,1200,6,7500
7191,Kia,EV6,2024,Petrol,Automatic,850000,12.9,2000,7,6200
7192,Tata Motors,Punch,2023,Electric,Automatic,3350000,25.3,2500,6,9500
7193,Mahindra,XUV700,2017,Petrol,Manual,900000,16.8,1800,6,15300
7194,Mahindra,Thar,2018,Electric,Manual,970000,15.5,1500,5,12500
7195,Maruti Suzuki,Swift,2016,Electric,Automatic,3070000,13.6,2000,6,10600
7196,Mahindra,Scorpio,2021,Petrol,Manual,2990000,13,2000,7,17500
7197,Toyota,Fortuner,2018,CNG,Manual,3410000,17.5,1200,7,13600
7198,Toyota,Fortuner,2015,Petrol,Manual,2650000,13.3,1000,7,23300
7199,Skoda,Slavia,2021,CNG,Manual,2950000,23,1500,4,23900
7200,Tata Motors,Altroz,2022,Petrol,Manual,850000,29.9,1500,7,24200
7201,Honda,Civic,2018,Electric,Automatic,2420000,21.4,2500,5,21100
7202,Maruti Suzuki,WagonR,2016,CNG,Manual,2080000,23.2,2500,7,12700
7203,Mahindra,XUV700,2019,Electric,Automatic,940000,24.3,1800,7,7900
7204,Mahindra,XUV300,2016,Petrol,Manual,2680000,22.2,2000,5,20200
7205,Volkswagen,Polo,2023,Diesel,Manual,3240000,13.3,2500,4,19500
7206,Toyota,Camry,2018,CNG,Manual,1330000,27.6,1500,7,14300
7207,Mahindra,Bolero,2017,Diesel,Automatic,970000,20.8,1500,6,19100
7208,Kia,Carens,2018,Electric,Manual,2910000,25.3,2500,6,17700
7209,Skoda,Kushaq,2021,Petrol,Automatic,1890000,15.8,2500,5,18000
7210,Maruti Suzuki,Ertiga,2023,Petrol,Automatic,1220000,25.9,2000,5,23700
7211,Renault,Lodgy,2023,CNG,Manual,2090000,13,1800,6,8200
7212,Toyota,Fortuner,2021,Diesel,Manual,480000,21.8,1500,4,8300
7213,Maruti Suzuki,WagonR,2022,Petrol,Manual,1590000,29.6,800,7,17400
7214,Volkswagen,Vento,2015,Electric,Manual,2090000,20,1200,4,20600
7215,Renault,Duster,2023,CNG,Manual,3020000,28.1,800,6,13000
7216,Skoda,Slavia,2019,Petrol,Automatic,680000,16.1,1200,5,13400
7217,Kia,Carens,2024,Electric,Automatic,1100000,18.6,2000,4,17400
7218,Volkswagen,Tiguan,2020,Diesel,Automatic,1060000,19.4,1500,7,11000
7219,Maruti Suzuki,WagonR,2023,Diesel,Manual,800000,21.1,1200,7,15200
7220,Toyota,Urban Cruiser,2023,CNG,Manual,1250000,12.9,2500,7,19700
7221,Skoda,Slavia,2024,Diesel,Manual,3100000,22.9,1500,6,23100
7222,Kia,EV6,2024,Petrol,Automatic,3390000,28.7,2000,6,13200
7223,Mahindra,Bolero,2022,Petrol,Automatic,3060000,19.3,1500,5,7500
7224,Maruti Suzuki,Baleno,2023,Electric,Automatic,3130000,27.2,1000,5,20500
7225,Maruti Suzuki,Ertiga,2019,CNG,Manual,2620000,21.5,1000,5,8600
7226,Hyundai,Venue,2019,Diesel,Automatic,1610000,19.2,800,4,13100
7227,Hyundai,i10,2015,Petrol,Automatic,3400000,25.9,800,5,12300
7228,Volkswagen,Virtus,2018,CNG,Automatic,2160000,13.2,2000,6,17800
7229,Maruti Suzuki,Ertiga,2023,CNG,Automatic,750000,23.2,1200,7,8900
7230,Mahindra,XUV300,2022,Electric,Manual,2860000,13.3,2500,5,21000
7231,Honda,Jazz,2019,Diesel,Manual,3080000,28.4,1500,6,20900
7232,Tata Motors,Punch,2015,Diesel,Automatic,1900000,13.5,2500,7,5900
7233,Tata Motors,Punch,2023,CNG,Automatic,740000,15.9,1000,7,20700
7234,Toyota,Camry,2021,Diesel,Manual,1600000,10.3,2500,7,7100
7235,Skoda,Octavia,2016,Petrol,Automatic,2270000,26.7,800,7,22100
7236,Skoda,Kushaq,2023,Petrol,Automatic,450000,12.8,2500,7,22000
7237,Kia,Carens,2019,Electric,Automatic,2910000,26.6,1800,7,16700
7238,Maruti Suzuki,Dzire,2020,Diesel,Manual,2520000,19,1800,5,21900
7239,Honda,WR-V,2023,Electric,Manual,2520000,10.7,1200,6,20900
7240,Tata Motors,Punch,2024,CNG,Automatic,1270000,22.1,800,6,17100
7241,Honda,WR-V,2017,Electric,Automatic,2800000,15,1000,6,8900
7242,Maruti Suzuki,Baleno,2019,Diesel,Automatic,1880000,24.5,1000,6,14200
7243,Honda,Amaze,2023,Petrol,Automatic,1260000,11.6,1800,5,8800
7244,Tata Motors,Altroz,2015,CNG,Manual,640000,19.6,2000,7,12400
7245,Toyota,Fortuner,2024,Electric,Automatic,3470000,18.9,1500,5,9700
7246,Skoda,Slavia,2024,Electric,Automatic,2150000,12.5,2000,4,24700
7247,Kia,Carnival,2017,Diesel,Manual,1390000,11.7,1200,4,22600
7248,Volkswagen,Tiguan,2018,Petrol,Manual,2980000,23.8,2500,7,16100
7249,Maruti Suzuki,Baleno,2016,CNG,Automatic,1110000,23.2,1500,4,22800
7250,Hyundai,i20,2021,CNG,Automatic,2270000,15,800,6,14700
7251,Renault,Lodgy,2024,Petrol,Manual,1120000,17.8,800,5,13300
7252,Mahindra,Scorpio,2023,Electric,Manual,3140000,26.9,1500,7,10000
7253,Hyundai,Venue,2023,CNG,Manual,1350000,10.1,1800,7,20800
7254,Renault,Kiger,2021,Electric,Manual,1230000,11.1,2500,5,20000
7255,Mahindra,Thar,2020,CNG,Automatic,990000,22.7,1800,6,22600
7256,Hyundai,Venue,2018,CNG,Automatic,3300000,24,2500,4,12000
7257,Skoda,Rapid,2024,CNG,Manual,2910000,30,800,5,22300
7258,Honda,Civic,2023,Diesel,Manual,600000,19.4,800,7,16100
7259,Skoda,Superb,2020,CNG,Manual,2900000,18,1800,5,15800
7260,Renault,Duster,2019,CNG,Manual,2760000,12.5,2000,6,24400
7261,Honda,Amaze,2016,Diesel,Automatic,2530000,21.6,1000,5,5800
7262,Honda,Jazz,2018,Petrol,Manual,2950000,25.4,800,4,14600
7263,Honda,WR-V,2020,Diesel,Automatic,1480000,14.7,1500,6,10100
7264,Mahindra,Scorpio,2020,Petrol,Manual,2840000,12,1500,5,23600
7265,Toyota,Urban Cruiser,2015,Diesel,Automatic,1900000,13.3,1800,7,20400
7266,Kia,Carens,2022,CNG,Manual,1880000,13.6,1000,7,9500
7267,Toyota,Urban Cruiser,2023,CNG,Manual,2540000,26.3,1000,4,13600
7268,Honda,WR-V,2017,Petrol,Automatic,3270000,15,800,4,18200
7269,Hyundai,Creta,2018,Electric,Automatic,2630000,29.7,2000,6,5100
7270,Mahindra,XUV700,2022,CNG,Automatic,2970000,19.4,800,6,20600
7271,Volkswagen,Polo,2016,Petrol,Manual,3390000,27.4,1200,4,8700
7272,Maruti Suzuki,WagonR,2017,Electric,Manual,1500000,17.6,1500,6,18300
7273,Volkswagen,Polo,2020,Diesel,Manual,3370000,23.5,1200,5,16000
7274,Maruti Suzuki,WagonR,2020,CNG,Automatic,3000000,10.7,1000,6,24500
7275,Toyota,Camry,2022,Petrol,Automatic,1230000,29.6,2000,6,16000
7276,Volkswagen,Taigun,2018,Electric,Automatic,3500000,24,2000,6,23900
7277,Mahindra,Thar,2021,Electric,Automatic,420000,26.8,1000,5,8300
7278,Honda,Amaze,2021,Electric,Manual,1040000,22.3,1200,4,22300
7279,Mahindra,XUV700,2018,Petrol,Manual,2940000,24.7,1500,6,5300
7280,Mahindra,XUV700,2021,Diesel,Automatic,2420000,27.5,2000,5,18400
7281,Maruti Suzuki,Swift,2017,Petrol,Automatic,1110000,29.3,1500,4,20000
7282,Renault,Lodgy,2020,Electric,Manual,1760000,26.8,2500,4,13000
7283,Toyota,Innova,2017,Electric,Manual,2490000,12.2,2000,6,6400
7284,Renault,Kwid,2018,Diesel,Manual,770000,24.3,2000,5,14300
7285,Tata Motors,Nexon,2024,CNG,Manual,480000,14.3,1200,4,7100
7286,Kia,Sonet,2024,Electric,Manual,3400000,28.1,1800,4,17200
7287,Honda,Civic,2023,Petrol,Manual,1570000,11.2,1500,7,12300
7288,Honda,WR-V,2017,CNG,Automatic,1770000,24.2,2000,6,16400
7289,Maruti Suzuki,WagonR,2020,Electric,Automatic,2660000,20.6,800,6,12500
7290,Skoda,Slavia,2018,Diesel,Manual,1040000,18,800,7,18000
7291,Renault,Duster,2021,Petrol,Manual,2220000,19,1000,7,9800
7292,Toyota,Camry,2020,Electric,Manual,1930000,13.3,2000,7,16100
7293,Toyota,Innova,2018,Diesel,Manual,3230000,22.6,1000,4,20100
7294,Hyundai,Venue,2021,CNG,Manual,1660000,26.5,800,5,20100
7295,Tata Motors,Nexon,2021,Diesel,Manual,2410000,12.8,2500,6,21200
7296,Mahindra,Scorpio,2016,Electric,Manual,2950000,17.7,1200,6,11600
7297,Toyota,Camry,2016,Diesel,Manual,1640000,20.3,1200,4,20100
7298,Mahindra,Scorpio,2016,Petrol,Automatic,3290000,16.3,800,7,17100
7299,Kia,Carnival,2019,Petrol,Manual,1800000,17.5,1000,4,12000
7300,Honda,WR-V,2018,Petrol,Manual,2230000,18.9,2500,5,22900
7301,Kia,Carens,2020,CNG,Manual,1600000,29.9,1800,6,6400
7302,Skoda,Kushaq,2015,Diesel,Automatic,1380000,15.7,2500,4,15600
7303,Tata Motors,Nexon,2018,Electric,Automatic,1740000,11.9,2500,6,21100
7304,Skoda,Slavia,2022,CNG,Manual,600000,21.8,2500,6,6500
7305,Maruti Suzuki,WagonR,2018,Petrol,Automatic,1350000,26.3,1800,4,6100
7306,Mahindra,Thar,2019,Diesel,Automatic,690000,22,1000,5,15200
7307,Volkswagen,Virtus,2020,Petrol,Manual,2100000,12.3,1500,5,8300
7308,Toyota,Glanza,2019,Petrol,Manual,530000,23.9,1200,7,5800
7309,Mahindra,XUV700,2015,Diesel,Manual,2670000,10.3,1000,4,18600
7310,Mahindra,Scorpio,2016,CNG,Manual,2050000,10.6,800,6,24700
7311,Renault,Kiger,2020,Diesel,Manual,500000,12.9,1800,4,17100
7312,Renault,Lodgy,2022,CNG,Manual,2280000,27.2,1500,6,13200
7313,Tata Motors,Punch,2021,Diesel,Automatic,2440000,22.1,800,7,13100
7314,Renault,Kwid,2015,Electric,Manual,1210000,11.4,800,7,8100
7315,Mahindra,Scorpio,2022,Electric,Manual,3150000,10.1,1800,5,17500
7316,Kia,Sonet,2016,CNG,Automatic,3430000,25.2,1200,6,11700
7317,Mahindra,Thar,2020,CNG,Automatic,1410000,12.9,2500,7,22200
7318,Maruti Suzuki,Dzire,2019,Electric,Manual,1630000,30,1500,4,14900
7319,Tata Motors,Altroz,2020,Diesel,Manual,3250000,28.7,1200,5,18800
7320,Mahindra,XUV700,2021,Electric,Manual,3050000,29.4,1800,5,12200
7321,Honda,Jazz,2016,CNG,Automatic,3310000,23.9,1000,7,8100
7322,Toyota,Innova,2022,Diesel,Manual,1800000,28.1,1200,7,7000
7323,Honda,City,2023,CNG,Automatic,1900000,27.2,2000,4,19800
7324,Tata Motors,Punch,2021,CNG,Automatic,540000,20.5,2500,5,18600
7325,Toyota,Urban Cruiser,2017,Diesel,Manual,3410000,29.1,1000,7,10100
7326,Mahindra,XUV700,2021,Petrol,Automatic,2500000,24.8,800,4,9300
7327,Renault,Kiger,2021,Petrol,Automatic,2410000,23.6,1800,7,24800
7328,Maruti Suzuki,Baleno,2023,Electric,Manual,590000,10.1,2500,7,13100
7329,Maruti Suzuki,Ertiga,2015,CNG,Manual,2460000,28.9,2000,6,9700
7330,Kia,EV6,2024,CNG,Automatic,2170000,21.9,2000,5,8800
7331,Skoda,Octavia,2016,CNG,Manual,1610000,17.2,1800,7,11300
7332,Volkswagen,Tiguan,2018,Petrol,Automatic,410000,19.4,800,7,17200
7333,Honda,Jazz,2021,Diesel,Manual,1190000,12.6,800,4,13100
7334,Mahindra,Thar,2020,Diesel,Automatic,2100000,15.4,2500,4,10000
7335,Mahindra,Bolero,2018,Diesel,Manual,1060000,23.9,1200,5,9000
7336,Kia,Carnival,2022,Diesel,Automatic,880000,22.3,1200,7,15300
7337,Mahindra,Scorpio,2017,Electric,Manual,3400000,15.1,1000,6,9000
7338,Honda,City,2018,Petrol,Automatic,3490000,21.3,2500,4,17800
7339,Volkswagen,Taigun,2017,CNG,Automatic,1920000,24.7,1200,4,17400
7340,Mahindra,XUV300,2018,Electric,Manual,850000,12,1200,4,19800
7341,Skoda,Octavia,2017,Electric,Automatic,1370000,18.2,1200,6,18600
7342,Volkswagen,Tiguan,2024,CNG,Automatic,3350000,27,1800,4,6900
7343,Honda,WR-V,2020,Electric,Manual,2650000,25.9,1200,4,17000
7344,Maruti Suzuki,WagonR,2024,CNG,Manual,2340000,16.2,1500,7,8700
7345,Renault,Kiger,2024,CNG,Manual,2910000,15.5,800,6,23000
7346,Hyundai,Creta,2024,Electric,Automatic,2370000,10.1,1200,7,6800
7347,Kia,Seltos,2023,Diesel,Automatic,2440000,12.8,2500,6,15800
7348,Toyota,Fortuner,2017,CNG,Manual,810000,15.9,2500,5,22200
7349,Toyota,Urban Cruiser,2017,Electric,Automatic,2940000,10.3,2000,6,15900
7350,Hyundai,i20,2021,Diesel,Automatic,430000,24.9,1500,6,20200
7351,Volkswagen,Polo,2018,Diesel,Manual,2140000,23,1500,7,21800
7352,Hyundai,i20,2023,CNG,Automatic,630000,17.9,1500,4,15600
7353,Renault,Triber,2018,Diesel,Automatic,3310000,13.8,800,6,15200
7354,Honda,City,2023,Diesel,Manual,1880000,25.9,800,4,11300
7355,Honda,Jazz,2017,CNG,Automatic,480000,29.4,2500,5,11900
7356,Mahindra,XUV700,2023,Electric,Manual,540000,14.4,1800,5,22300
7357,Tata Motors,Harrier,2015,Electric,Automatic,1090000,13.9,1800,6,6300
7358,Tata Motors,Altroz,2017,Petrol,Manual,2010000,21.3,1800,5,12900
7359,Mahindra,Bolero,2023,Petrol,Automatic,480000,19.6,2500,5,22700
7360,Hyundai,i10,2021,Electric,Manual,1710000,23.4,800,6,7800
7361,Renault,Triber,2019,CNG,Automatic,2680000,29,1800,5,24300
7362,Hyundai,Venue,2018,CNG,Automatic,2960000,15.8,800,6,10100
7363,Honda,Civic,2023,CNG,Automatic,2910000,12,2000,5,22100
7364,Toyota,Camry,2023,Petrol,Manual,1770000,10.1,2500,7,7500
7365,Hyundai,Creta,2015,CNG,Manual,1740000,17,2500,5,7800
7366,Honda,WR-V,2020,Petrol,Automatic,3010000,18,800,5,7200
7367,Renault,Lodgy,2019,Electric,Automatic,2360000,23.7,2000,4,21400
7368,Volkswagen,Vento,2023,Electric,Automatic,2860000,28,1000,4,20500
7369,Honda,Jazz,2019,Electric,Manual,3220000,23.6,1000,7,24200
7370,Renault,Kiger,2022,Electric,Manual,1410000,11.8,1800,6,22300
7371,Honda,City,2017,Electric,Manual,1630000,18.5,2500,6,20000
7372,Volkswagen,Polo,2019,Electric,Manual,2240000,16.6,1200,6,24800
7373,Maruti Suzuki,Dzire,2018,Petrol,Automatic,2360000,26.7,2500,7,13100
7374,Skoda,Rapid,2020,Petrol,Automatic,2320000,14.3,2000,6,11100
7375,Skoda,Slavia,2024,Petrol,Manual,1970000,22.8,1200,4,22900
7376,Tata Motors,Harrier,2019,Electric,Manual,1070000,18.2,1800,5,9300
7377,Tata Motors,Harrier,2018,Diesel,Automatic,2100000,28.5,1800,5,20500
7378,Skoda,Slavia,2021,Electric,Automatic,2560000,26.8,1800,5,17100
7379,Volkswagen,Tiguan,2022,CNG,Automatic,3220000,22.8,1500,6,5300
7380,Renault,Kiger,2021,Electric,Automatic,2960000,16.6,1800,6,21900
7381,Volkswagen,Vento,2018,Petrol,Manual,2770000,29.6,1000,7,21100
7382,Tata Motors,Punch,2022,Electric,Manual,1180000,24.4,1800,5,14800
7383,Tata Motors,Harrier,2022,Diesel,Manual,2210000,19.7,800,5,22600
7384,Renault,Kiger,2015,CNG,Automatic,2820000,15.2,1500,7,17400
7385,Tata Motors,Nexon,2017,Electric,Manual,1490000,24.3,2500,4,6400
7386,Skoda,Slavia,2016,Petrol,Manual,2150000,20.7,2000,6,13200
7387,Mahindra,XUV300,2024,Diesel,Manual,2130000,21.5,2000,7,5300
7388,Renault,Kiger,2020,CNG,Manual,720000,11.4,800,5,21100
7389,Hyundai,Creta,2018,Electric,Manual,1960000,16.5,1800,6,11300
7390,Renault,Kiger,2021,Diesel,Manual,560000,11.6,1000,6,5100
7391,Toyota,Urban Cruiser,2017,CNG,Manual,930000,18.3,1000,7,21400
7392,Tata Motors,Nexon,2022,Electric,Automatic,1120000,26.8,800,7,24500
7393,Skoda,Rapid,2017,Diesel,Manual,890000,15.6,1800,5,19000
7394,Tata Motors,Tiago,2015,CNG,Manual,3060000,17.1,1000,6,23400
7395,Hyundai,i10,2015,Electric,Automatic,2420000,26.3,1200,5,24600
7396,Volkswagen,Vento,2015,Petrol,Automatic,1250000,10.7,1200,5,8000
7397,Volkswagen,Tiguan,2015,CNG,Manual,2880000,11.7,1200,6,22900
7398,Toyota,Glanza,2024,Petrol,Manual,2870000,20.6,1500,4,9400
7399,Honda,Civic,2019,Electric,Automatic,2940000,17.9,1800,7,20000
7400,Hyundai,Creta,2016,Diesel,Automatic,3000000,16.4,800,7,6000
7401,Renault,Kiger,2023,Diesel,Manual,1350000,18.7,2000,5,6000
7402,Toyota,Innova,2017,Diesel,Automatic,750000,11.6,1000,4,17100
7403,Kia,Carnival,2020,Petrol,Manual,1050000,25.6,1000,4,11700
7404,Kia,Carnival,2020,CNG,Manual,760000,11,1500,6,20600
7405,Skoda,Superb,2024,Petrol,Manual,1350000,10.7,2500,5,14000
7406,Kia,Sonet,2019,CNG,Manual,1180000,23.6,1800,6,16300
7407,Volkswagen,Virtus,2018,Electric,Automatic,2930000,26.9,1800,7,10700
7408,Hyundai,i10,2019,Electric,Automatic,3240000,19.3,800,7,12500
7409,Renault,Duster,2019,Electric,Manual,830000,26.1,2500,7,20600
7410,Toyota,Fortuner,2016,Petrol,Manual,1810000,16.7,1800,5,17500
7411,Tata Motors,Altroz,2020,Electric,Manual,2290000,28.2,1200,5,19100
7412,Hyundai,i20,2020,CNG,Automatic,1810000,17.4,1800,5,9900
7413,Mahindra,Scorpio,2018,Diesel,Manual,410000,24.2,1800,7,23700
7414,Renault,Triber,2020,CNG,Manual,2840000,29.7,2500,4,11000
7415,Mahindra,XUV700,2021,Electric,Automatic,3220000,21.3,1500,5,8400
7416,Kia,Carnival,2017,Electric,Manual,1270000,16.5,800,5,11800
7417,Skoda,Rapid,2024,Petrol,Manual,2750000,12.1,2000,5,6700
7418,Honda,City,2023,Petrol,Automatic,2920000,15.6,800,4,19200
7419,Kia,Sonet,2018,Petrol,Automatic,800000,22,1000,4,17600
7420,Renault,Kiger,2023,Petrol,Automatic,1980000,17.9,800,5,5500
7421,Volkswagen,Vento,2023,Petrol,Manual,2170000,12.7,1000,4,10500
7422,Honda,Amaze,2024,Electric,Manual,660000,10.6,2500,6,10800
7423,Kia,EV6,2022,Petrol,Manual,2090000,15.9,1800,4,14500
7424,Tata Motors,Punch,2023,Electric,Automatic,1580000,21.4,1800,5,17600
7425,Maruti Suzuki,WagonR,2021,Electric,Manual,420000,15.9,1500,4,23900
7426,Tata Motors,Altroz,2021,Petrol,Manual,1280000,15.1,1500,5,16400
7427,Renault,Kwid,2019,Petrol,Automatic,2050000,25.9,1000,5,13400
7428,Tata Motors,Punch,2024,CNG,Automatic,3070000,23.5,1200,6,8600
7429,Mahindra,Thar,2024,Electric,Manual,890000,22.1,1500,6,6700
7430,Renault,Triber,2019,Diesel,Manual,2500000,29.6,800,4,13000
7431,Kia,EV6,2015,Diesel,Manual,1390000,22.5,2000,7,12200
7432,Honda,City,2018,Diesel,Automatic,1060000,12.6,800,6,13700
7433,Kia,EV6,2016,Electric,Automatic,2850000,16.1,2000,5,11900
7434,Honda,City,2024,Electric,Automatic,2820000,27.6,1800,4,11900
7435,Toyota,Camry,2018,Electric,Automatic,1010000,21.4,2000,4,13000
7436,Mahindra,Thar,2021,Electric,Manual,1970000,18.8,2500,4,12900
7437,Toyota,Urban Cruiser,2023,CNG,Manual,900000,29,2500,7,6500
7438,Tata Motors,Harrier,2024,Diesel,Manual,2460000,18.1,1200,5,15700
7439,Toyota,Innova,2023,CNG,Automatic,1140000,23.7,1800,5,16400
7440,Honda,Jazz,2020,Electric,Automatic,2760000,12.2,1800,6,11700
7441,Skoda,Superb,2019,Electric,Automatic,2970000,14.2,1800,6,20400
7442,Hyundai,i10,2015,Petrol,Automatic,2040000,28.2,2500,5,11500
7443,Maruti Suzuki,WagonR,2016,Electric,Automatic,1340000,25.8,2000,4,19800
7444,Volkswagen,Taigun,2015,Petrol,Automatic,1200000,18.8,1000,4,7200
7445,Toyota,Fortuner,2021,Petrol,Manual,1630000,13,1800,7,13300
7446,Maruti Suzuki,WagonR,2023,Diesel,Manual,610000,14,800,4,5900
7447,Toyota,Fortuner,2017,Petrol,Manual,2270000,24.2,1200,6,7900
7448,Hyundai,Venue,2024,CNG,Automatic,2780000,18,1800,5,17300
7449,Maruti Suzuki,Dzire,2019,Petrol,Manual,1130000,18.3,800,5,13900
7450,Honda,Civic,2021,Diesel,Manual,2890000,21.9,2500,6,13100
7451,Volkswagen,Taigun,2020,CNG,Automatic,3290000,22.9,2000,7,11700
7452,Renault,Triber,2023,CNG,Automatic,3410000,24.2,1800,6,22800
7453,Renault,Kwid,2023,Electric,Automatic,2620000,22.5,1200,5,16500
7454,Kia,Carnival,2024,CNG,Manual,1970000,23.7,1800,4,21900
7455,Hyundai,Verna,2021,Electric,Automatic,2510000,14,1200,4,15200
7456,Mahindra,Bolero,2024,Electric,Manual,610000,25.8,1800,6,17100
7457,Mahindra,Bolero,2023,Electric,Manual,3120000,16.5,2500,4,13100
7458,Skoda,Rapid,2023,Electric,Manual,540000,15.5,1200,7,10200
7459,Maruti Suzuki,Baleno,2018,Electric,Automatic,720000,20.7,2000,4,6200
7460,Tata Motors,Nexon,2017,Diesel,Manual,500000,23.2,2500,4,24800
7461,Maruti Suzuki,Dzire,2023,Diesel,Automatic,2730000,23.8,1200,7,9600
7462,Maruti Suzuki,Ertiga,2019,Diesel,Manual,500000,14.4,2500,7,14600
7463,Maruti Suzuki,Swift,2021,Electric,Manual,3440000,28.4,2500,7,5500
7464,Skoda,Kushaq,2018,Petrol,Automatic,2270000,19.2,2000,6,15700
7465,Renault,Kiger,2018,Diesel,Manual,490000,28,2000,6,9500
7466,Kia,Sonet,2024,Electric,Manual,1030000,19.7,1800,4,9100
7467,Renault,Triber,2017,Diesel,Automatic,950000,10.1,1500,6,10000
7468,Hyundai,i20,2021,Diesel,Automatic,3070000,23.3,800,7,10800
7469,Mahindra,XUV700,2022,CNG,Manual,470000,21.6,2500,6,8800
7470,Hyundai,Venue,2022,Electric,Automatic,3120000,16.8,2500,7,8300
7471,Kia,Sonet,2021,Electric,Automatic,1890000,22.9,1200,5,20500
